PlantID PlantName PlantType Datetime Perssure SeaPerssure PrecipitationHour GroundTemp Temp2 Humidity2 InstantSpeed10 InstantDirection10 PrecipitationDay Groundradiation Speed10 Direction10 Speed30 Direction30 Speed50 Direction50 Speed70 Direction70 Speed90 Direction90 Speed100 Direction100 HubSpeed HubDireciton
1078 风电1078 0 "2022-05-02 08:00:00" 926.9600 1019.3100 0.0000 12.6700 12.6700 0.0000 1.9285 167.1167 0.0000 0.0000 1.9285 167.1167 2.2638 170.0800 2.5951 172.0260 2.9077 173.6816 3.1235 174.6727 3.1235 174.6727 3.1235 174.6727
1078 风电1078 0 "2022-05-02 08:15:00" 927.0400 1018.7200 0.0000 16.7400 11.4600 0.0000 2.0028 163.4652 0.0000 423.0700 2.1936 164.1264 2.3585 164.2548 2.5014 164.4636 2.6470 164.4411 2.7391 164.5431 2.7391 164.5431 2.7391 164.5431
1078 风电1078 0 "2022-05-02 08:30:00" 927.0800 1018.7400 0.0000 16.8300 11.9500 0.0000 2.0480 164.1315 0.0000 404.8100 2.2314 165.4655 2.3938 165.7316 2.5491 165.6912 2.6922 165.8089 2.7843 165.8639 2.7843 165.8639 2.7843 165.8639
1078 风电1078 0 "2022-05-02 08:45:00" 926.8200 1018.6600 0.0000 15.5900 12.1800 0.0000 2.2462 165.0357 0.0000 302.7300 2.4302 166.1925 2.6146 166.2827 2.7892 166.3125 2.9518 166.4816 3.0440 166.5116 3.0440 166.5116 3.0440 166.5116
1078 风电1078 0 "2022-05-02 09:00:00" 926.9300 1018.2800 0.0000 18.6500 12.6900 77.4200 2.3338 168.8827 0.0000 497.1100 2.5170 170.1634 2.7093 170.2248 2.8918 170.2445 3.0628 170.4147 3.1647 170.3591 3.1647 170.3591 3.1647 170.3591
1078 风电1078 0 "2022-05-02 09:15:00" 927.0100 1018.2000 0.0000 19.6500 13.1000 75.8100 2.2726 171.9056 0.0000 596.7000 2.4596 172.7594 2.6494 173.0628 2.8206 173.0766 2.9806 173.2565 3.0811 173.2902 3.0811 173.2902 3.0811 173.2902
1078 风电1078 0 "2022-05-02 09:30:00" 926.8400 1017.8900 0.0000 20.4000 13.4900 74.2100 2.2165 175.6013 0.0000 645.6600 2.4035 176.8995 2.5838 176.8940 2.7635 177.0962 2.9239 177.0593 3.0037 177.1376 3.0037 177.1376 3.0037 177.1376
1078 风电1078 0 "2022-05-02 09:45:00" 926.4800 1017.4200 0.0000 20.9100 13.8900 72.1600 2.3203 179.0122 0.0000 676.6500 2.5200 180.0000 2.7200 180.2106 2.9101 180.3938 3.0901 180.3708 3.1401 180.5474 3.1401 180.5474 3.1401 180.5474
1078 风电1078 0 "2022-05-02 10:00:00" 926.3600 1017.2000 0.0000 21.4200 14.3000 69.8400 2.4402 180.7044 0.0000 708.3200 2.6412 181.7357 2.8518 182.0096 3.0520 182.0655 3.2422 182.1211 3.2926 182.2628 3.2926 182.2628 3.2926 182.2628
1078 风电1078 0 "2022-05-02 10:15:00" 926.3300 1017.0700 0.0000 21.9900 14.6700 67.6900 2.4525 182.5707 0.0000 744.3300 2.6561 183.8858 2.8770 183.9863 3.0779 184.0989 3.2788 184.1977 3.3194 184.3193 3.3194 184.3193 3.3194 184.3193
