PlantID PlantName PlantType Datetime Perssure SeaPerssure PrecipitationHour GroundTemp Temp2 Humidity2 InstantSpeed10 InstantDirection10 PrecipitationDay Groundradiation Speed10 Direction10 Speed30 Direction30 Speed50 Direction50 Speed70 Direction70 Speed90 Direction90 Speed100 Direction100 HubSpeed HubDireciton
1078 风电1078 0 "2022-04-29 05:00:00" 922.7900 1014.2900 0.0000 288.4500 287.9800 0.0000 -1.2400 -4.35 0.0000 0.0000 -1.2200 -4.71 -1.1100 -4.39 -1.0500 -4.21 -1.0500 -4.21 -1.0500 -4.21 -1.0500 -4.21 null null
1078 风电1078 0 "2022-04-29 05:15:00" 923.0400 1014.6000 0.0000 288.1600 287.7100 0.0000 -0.7000 -3.98 0.0000 0.0000 -0.6500 -4.24 -0.7700 -5.08 -0.8400 -5.62 -0.8400 -5.62 -0.8400 -5.62 -0.8400 -5.62 null null
1078 风电1078 0 "2022-04-29 05:30:00" 923.9700 1015.6600 0.0000 287.9400 287.5700 0.0000 -0.9900 -4.26 0.0000 0.0000 -0.8700 -4.58 -0.9900 -5.27 -1.1100 -5.92 -1.1200 -5.99 -1.1200 -5.99 -1.1200 -5.99 null null
1078 风电1078 0 "2022-04-29 05:45:00" 924.3000 1016.0000 0.0000 288.0900 287.8000 0.0000 -0.4700 -4.42 0.0000 0.0000 -0.3300 -4.74 -0.3700 -5.44 -0.4000 -6.09 -0.4100 -6.24 -0.4100 -6.24 -0.4100 -6.24 null null
1078 风电1078 0 "2022-04-29 06:00:00" 924.4200 1016.1300 0.0700 288.0700 287.7700 87.4500 -0.1700 -4.50 0.0700 0.0000 -0.0500 -4.83 -0.0500 -5.52 -0.0400 -6.17 -0.0400 -6.35 -0.0400 -6.35 -0.0400 -6.35 null null
1078 风电1078 0 "2022-04-29 06:15:00" 924.6100 1016.3900 0.0400 287.8400 287.5300 87.4300 -0.7600 -4.39 0.0400 0.0000 -0.6400 -4.74 -0.7100 -5.38 -0.7800 -5.98 -0.8100 -6.21 -0.8100 -6.21 -0.8100 -6.21 null null
1078 风电1078 0 "2022-04-29 06:30:00" 924.4000 1016.2200 0.1100 287.4900 287.2600 87.6500 -0.8700 -4.55 0.1100 4.1800 -0.7500 -4.84 -0.8500 -5.52 -0.9300 -6.15 -0.9600 -6.35 -0.9600 -6.35 -0.9600 -6.35 null null
1078 风电1078 0 "2022-04-29 06:45:00" 923.9800 1015.7900 0.1400 287.2600 286.9700 87.6600 -1.3300 -4.45 0.1400 3.8400 -1.2800 -4.74 -1.4500 -5.45 -1.6200 -6.12 -1.6400 -6.21 -1.6400 -6.21 -1.6400 -6.21 null null
1078 风电1078 0 "2022-04-29 07:00:00" 924.0300 1015.8400 0.1300 287.2600 286.8500 87.4000 -1.4400 -4.02 0.2000 10.6700 -1.4400 -4.35 -1.6300 -4.99 -1.8200 -5.59 -1.8500 -5.69 -1.8500 -5.69 -1.8500 -5.69 null null
1078 风电1078 0 "2022-04-29 07:15:00" 924.2000 1016.0000 0.1100 287.4000 286.8400 87.0700 -1.3000 -3.88 0.1500 25.1700 -1.2500 -4.20 -1.4100 -4.79 -1.5600 -5.33 -1.6000 -5.47 -1.6000 -5.47 -1.6000 -5.47 null null
1078 风电1078 0 "2022-04-29 07:30:00" 924.7100 1016.4600 0.0500 288.0600 286.9300 86.9500 -0.6600 -3.51 0.1500 70.4100 -0.6300 -3.84 -0.6900 -4.31 -0.7500 -4.75 -0.7700 -4.96 -0.7700 -4.96 -0.7700 -4.96 null null
1078 风电1078 0 "2022-04-29 07:45:00" 924.3000 1016.0300 0.0400 287.9300 286.7500 87.5600 -1.5300 -3.98 0.1700 80.9600 -1.5300 -4.30 -1.7100 -4.85 -1.8800 -5.36 -1.9400 -5.52 -1.9400 -5.52 -1.9400 -5.52 null null
