PlantID PlantName PlantType Datetime Perssure SeaPerssure PrecipitationHour GroundTemp Temp2 Humidity2 InstantSpeed10 InstantDirection10 PrecipitationDay Groundradiation Speed10 Direction10 Speed30 Direction30 Speed50 Direction50 Speed70 Direction70 Speed90 Direction90 Speed100 Direction100 HubSpeed HubDireciton
1078 风电1078 0 "2022-04-29 08:00:00" 924.2600 1015.9400 0.0000 288.1900 288.1900 0.0000 1.2900 -2.20 0.0000 0.0000 1.2900 -2.20 1.3900 -2.70 1.4800 -3.18 1.5100 -3.31 1.5100 -3.31 1.5100 -3.31 null null
1078 风电1078 0 "2022-04-29 08:15:00" 924.3500 1015.5100 0.0000 291.4200 287.9900 0.0000 1.1800 -2.30 0.0000 237.1200 1.3400 -2.57 1.4800 -2.85 1.6200 -3.12 1.6500 -3.18 1.6500 -3.18 1.6500 -3.18 null null
1078 风电1078 0 "2022-04-29 08:30:00" 925.1100 1016.3900 0.0000 291.1600 288.1600 0.0000 1.2100 -2.69 0.0000 219.0300 1.3600 -2.98 1.4900 -3.29 1.6200 -3.58 1.6900 -3.74 1.6900 -3.74 1.6900 -3.74 null null
1078 风电1078 0 "2022-04-29 08:45:00" 925.0700 1016.2200 0.0000 291.8800 288.2300 0.0000 1.0800 -3.06 0.0000 275.1900 1.2000 -3.36 1.3200 -3.71 1.4400 -4.03 1.5000 -4.21 1.5000 -4.21 1.5000 -4.21 null null
1078 风电1078 0 "2022-04-29 09:00:00" 925.4400 1016.4600 0.0000 292.9200 288.3800 83.0800 0.7300 -3.32 0.0000 362.1200 0.8300 -3.61 0.9100 -3.96 0.9800 -4.29 1.0400 -4.52 1.0400 -4.52 1.0400 -4.52 null null
1078 风电1078 0 "2022-04-29 09:15:00" 925.2500 1015.9400 0.0000 294.8500 288.7200 82.5400 0.4200 -3.28 0.0000 502.1300 0.4900 -3.59 0.5300 -3.95 0.5700 -4.28 0.6000 -4.49 0.6000 -4.49 0.6000 -4.49 null null
1078 风电1078 0 "2022-04-29 09:30:00" 925.2500 1015.8700 0.0000 295.2800 289.0800 81.5300 0.4200 -3.04 0.0000 512.9500 0.4600 -3.34 0.5000 -3.67 0.5400 -3.97 0.5700 -4.16 0.5700 -4.16 0.5700 -4.16 null null
1078 风电1078 0 "2022-04-29 09:45:00" 925.2600 1015.9300 0.0000 294.9800 289.1700 81.2900 0.6900 -2.80 0.0000 455.9300 0.7300 -3.07 0.8000 -3.36 0.8600 -3.64 0.9000 -3.80 0.9000 -3.80 0.9000 -3.80 null null
1078 风电1078 0 "2022-04-29 10:00:00" 925.6700 1016.6900 0.0000 293.0400 289.0900 81.1700 0.5300 -2.94 0.0000 301.6600 0.6000 -3.18 0.6500 -3.47 0.7100 -3.74 0.7500 -3.95 0.7500 -3.95 0.7500 -3.95 null null
1078 风电1078 0 "2022-04-29 10:15:00" 926.1100 1016.4000 0.0000 297.8200 289.4700 79.3400 0.3800 -3.01 0.0000 678.2000 0.4300 -3.23 0.4800 -3.52 0.5200 -3.79 0.5500 -4.05 0.5600 -4.06 0.5600 -4.06 null null
1078 风电1078 0 "2022-04-29 10:30:00" 926.1800 1016.4500 0.0000 297.9500 289.6400 78.1400 0.1400 -3.14 0.0000 729.1700 0.1700 -3.41 0.1900 -3.71 0.2100 -3.98 0.2200 -4.24 0.2300 -4.25 0.2300 -4.25 null null
1078 风电1078 0 "2022-04-29 10:45:00" 925.6700 1015.8800 0.0000 298.0100 289.9800 77.2900 -0.4200 -3.85 0.0000 765.0000 -0.4100 -4.13 -0.4500 -4.51 -0.4800 -4.87 -0.5000 -5.13 -0.5000 -5.13 -0.5000 -5.13 null null
1078 风电1078 null "2022-04-29 11:00:00" 925.6624 1015.8916 0.0000 297.8876 289.9521 76.3807 -0.4125 -3.85 0.0000 756.0000 -0.4026 -4.13 -0.4471 -4.51 -0.4813 -4.87 -0.5039 -5.13 -0.5039 -5.13 -0.5039 -5.13 null null
1078 风电1078 null "2022-04-29 11:15:00" 925.6547 1015.9033 0.0000 297.7653 289.9242 75.4714 -0.4049 -3.85 0.0000 747.0000 -0.3952 -4.13 -0.4441 -4.51 -0.4826 -4.87 -0.5078 -5.13 -0.5078 -5.13 -0.5078 -5.13 null null
1078 风电1078 null "2022-04-29 11:30:00" 925.6471 1015.9149 0.0000 297.6429 289.8964 74.5621 -0.3974 -3.85 0.0000 738.0000 -0.3878 -4.13 -0.4412 -4.51 -0.4839 -4.87 -0.5116 -5.13 -0.5116 -5.13 -0.5116 -5.13 null null
1078 风电1078 null "2022-04-29 11:45:00" 925.6394 1015.9266 0.0000 297.5206 289.8685 73.6528 -0.3899 -3.85 0.0000 729.0000 -0.3804 -4.13 -0.4382 -4.51 -0.4852 -4.87 -0.5155 -5.13 -0.5155 -5.13 -0.5155 -5.13 null null
1078 风电1078 null "2022-04-29 12:00:00" 925.6318 1015.9382 0.0000 297.3982 289.8406 72.7435 -0.3824 -3.85 0.0000 720.0000 -0.3729 -4.13 -0.4353 -4.51 -0.4865 -4.87 -0.5194 -5.13 -0.5194 -5.13 -0.5194 -5.13 null null
1078 风电1078 null "2022-04-29 12:15:00" 925.6241 1015.9499 0.0000 297.2759 289.8127 71.8342 -0.3748 -3.85 0.0000 711.0000 -0.3655 -4.13 -0.4324 -4.51 -0.4878 -4.87 -0.5233 -5.13 -0.5233 -5.13 -0.5233 -5.13 null null
1078 风电1078 null "2022-04-29 12:30:00" 925.6165 1015.9615 0.0000 297.1535 289.7848 70.9249 -0.3673 -3.85 0.0000 702.0000 -0.3581 -4.13 -0.4294 -4.51 -0.4891 -4.87 -0.5272 -5.13 -0.5272 -5.13 -0.5272 -5.13 null null
1078 风电1078 null "2022-04-29 12:45:00" 925.6088 1015.9732 0.0000 297.0312 289.7569 70.0156 -0.3598 -3.85 0.0000 693.0000 -0.3507 -4.13 -0.4265 -4.51 -0.4904 -4.87 -0.5311 -5.13 -0.5311 -5.13 -0.5311 -5.13 null null
1078 风电1078 null "2022-04-29 13:00:00" 925.6012 1015.9848 0.0000 296.9088 289.7291 69.1064 -0.3522 -3.85 0.0000 684.0000 -0.3433 -4.13 -0.4235 -4.51 -0.4916 -4.87 -0.5349 -5.13 -0.5349 -5.13 -0.5349 -5.13 null null
1078 风电1078 null "2022-04-29 13:15:00" 925.5935 1015.9965 0.0000 296.7865 289.7012 68.1971 -0.3447 -3.85 0.0000 675.0000 -0.3359 -4.13 -0.4206 -4.51 -0.4929 -4.87 -0.5388 -5.13 -0.5388 -5.13 -0.5388 -5.13 null null
1078 风电1078 null "2022-04-29 13:30:00" 925.5859 1016.0081 0.0000 296.6641 289.6733 67.2878 -0.3372 -3.85 0.0000 666.0000 -0.3285 -4.13 -0.4176 -4.51 -0.4942 -4.87 -0.5427 -5.13 -0.5427 -5.13 -0.5427 -5.13 null null
1078 风电1078 null "2022-04-29 13:45:00" 925.5782 1016.0198 0.0000 296.5418 289.6454 66.3785 -0.3296 -3.85 0.0000 657.0000 -0.3211 -4.13 -0.4147 -4.51 -0.4955 -4.87 -0.5466 -5.13 -0.5466 -5.13 -0.5466 -5.13 null null
1078 风电1078 null "2022-04-29 14:00:00" 925.5706 1016.0314 0.0000 296.4194 289.6175 65.4692 -0.3221 -3.85 0.0000 648.0000 -0.3136 -4.13 -0.4118 -4.51 -0.4968 -4.87 -0.5505 -5.13 -0.5505 -5.13 -0.5505 -5.13 null null
1078 风电1078 null "2022-04-29 14:15:00" 925.5629 1016.0431 0.0000 296.2971 289.5896 64.5599 -0.3146 -3.85 0.0000 639.0000 -0.3062 -4.13 -0.4088 -4.51 -0.4981 -4.87 -0.5544 -5.13 -0.5544 -5.13 -0.5544 -5.13 null null
1078 风电1078 null "2022-04-29 14:30:00" 925.5553 1016.0547 0.0000 296.1747 289.5618 63.6506 -0.3071 -3.85 0.0000 630.0000 -0.2988 -4.13 -0.4059 -4.51 -0.4994 -4.87 -0.5582 -5.13 -0.5582 -5.13 -0.5582 -5.13 null null
1078 风电1078 null "2022-04-29 14:45:00" 925.5476 1016.0664 0.0000 296.0524 289.5339 62.7413 -0.2995 -3.85 0.0000 621.0000 -0.2914 -4.13 -0.4029 -4.51 -0.5007 -4.87 -0.5621 -5.13 -0.5621 -5.13 -0.5621 -5.13 null null
1078 风电1078 null "2022-04-29 15:00:00" 925.5400 1016.0780 0.0000 295.9300 289.5060 61.8320 -0.2920 -3.85 0.0000 612.0000 -0.2840 -4.13 -0.4000 -4.51 -0.5020 -4.87 -0.5660 -5.13 -0.5660 -5.13 -0.5660 -5.13 null null
1078 风电1078 null "2022-04-29 15:15:00" 925.5324 1016.0896 0.0000 295.8076 289.4781 60.9227 -0.2845 -3.85 0.0000 603.0000 -0.2766 -4.13 -0.3971 -4.51 -0.5033 -4.87 -0.5699 -5.13 -0.5699 -5.13 -0.5699 -5.13 null null
1078 风电1078 null "2022-04-29 15:30:00" 925.5247 1016.1013 0.0000 295.6853 289.4502 60.0134 -0.2769 -3.85 0.0000 594.0000 -0.2692 -4.13 -0.3941 -4.51 -0.5046 -4.87 -0.5738 -5.13 -0.5738 -5.13 -0.5738 -5.13 null null
1078 风电1078 null "2022-04-29 15:45:00" 925.5171 1016.1129 0.0000 295.5629 289.4224 59.1041 -0.2694 -3.85 0.0000 585.0000 -0.2618 -4.13 -0.3912 -4.51 -0.5059 -4.87 -0.5776 -5.13 -0.5776 -5.13 -0.5776 -5.13 null null
1078 风电1078 null "2022-04-29 16:00:00" 925.5094 1016.1246 0.0000 295.4406 289.3945 58.1948 -0.2619 -3.85 0.0000 576.0000 -0.2544 -4.13 -0.3882 -4.51 -0.5072 -4.87 -0.5815 -5.13 -0.5815 -5.13 -0.5815 -5.13 null null
1078 风电1078 null "2022-04-29 16:15:00" 925.5018 1016.1362 0.0000 295.3182 289.3666 57.2855 -0.2544 -3.85 0.0000 567.0000 -0.2469 -4.13 -0.3853 -4.51 -0.5085 -4.87 -0.5854 -5.13 -0.5854 -5.13 -0.5854 -5.13 null null
1078 风电1078 null "2022-04-29 16:30:00" 925.4941 1016.1479 0.0000 295.1959 289.3387 56.3762 -0.2468 -3.85 0.0000 558.0000 -0.2395 -4.13 -0.3824 -4.51 -0.5098 -4.87 -0.5893 -5.13 -0.5893 -5.13 -0.5893 -5.13 null null
1078 风电1078 null "2022-04-29 16:45:00" 925.4865 1016.1595 0.0000 295.0735 289.3108 55.4669 -0.2393 -3.85 0.0000 549.0000 -0.2321 -4.13 -0.3794 -4.51 -0.5111 -4.87 -0.5932 -5.13 -0.5932 -5.13 -0.5932 -5.13 null null
1078 风电1078 null "2022-04-29 17:00:00" 925.4788 1016.1712 0.0000 294.9512 289.2829 54.5576 -0.2318 -3.85 0.0000 540.0000 -0.2247 -4.13 -0.3765 -4.51 -0.5124 -4.87 -0.5971 -5.13 -0.5971 -5.13 -0.5971 -5.13 null null
1078 风电1078 null "2022-04-29 17:15:00" 925.4712 1016.1828 0.0000 294.8288 289.2551 53.6484 -0.2242 -3.85 0.0000 531.0000 -0.2173 -4.13 -0.3735 -4.51 -0.5136 -4.87 -0.6009 -5.13 -0.6009 -5.13 -0.6009 -5.13 null null
1078 风电1078 null "2022-04-29 17:30:00" 925.4635 1016.1945 0.0000 294.7065 289.2272 52.7391 -0.2167 -3.85 0.0000 522.0000 -0.2099 -4.13 -0.3706 -4.51 -0.5149 -4.87 -0.6048 -5.13 -0.6048 -5.13 -0.6048 -5.13 null null
1078 风电1078 null "2022-04-29 17:45:00" 925.4559 1016.2061 0.0000 294.5841 289.1993 51.8298 -0.2092 -3.85 0.0000 513.0000 -0.2025 -4.13 -0.3676 -4.51 -0.5162 -4.87 -0.6087 -5.13 -0.6087 -5.13 -0.6087 -5.13 null null
1078 风电1078 null "2022-04-29 18:00:00" 925.4482 1016.2178 0.0000 294.4618 289.1714 50.9205 -0.2016 -3.85 0.0000 504.0000 -0.1951 -4.13 -0.3647 -4.51 -0.5175 -4.87 -0.6126 -5.13 -0.6126 -5.13 -0.6126 -5.13 null null
1078 风电1078 null "2022-04-29 18:15:00" 925.4406 1016.2294 0.0000 294.3394 289.1435 50.0112 -0.1941 -3.85 0.0000 495.0000 -0.1876 -4.13 -0.3618 -4.51 -0.5188 -4.87 -0.6165 -5.13 -0.6165 -5.13 -0.6165 -5.13 null null
1078 风电1078 null "2022-04-29 18:30:00" 925.4329 1016.2411 0.0000 294.2171 289.1156 49.1019 -0.1866 -3.85 0.0000 486.0000 -0.1802 -4.13 -0.3588 -4.51 -0.5201 -4.87 -0.6204 -5.13 -0.6204 -5.13 -0.6204 -5.13 null null
1078 风电1078 null "2022-04-29 18:45:00" 925.4253 1016.2527 0.0000 294.0947 289.0878 48.1926 -0.1791 -3.85 0.0000 477.0000 -0.1728 -4.13 -0.3559 -4.51 -0.5214 -4.87 -0.6242 -5.13 -0.6242 -5.13 -0.6242 -5.13 null null
1078 风电1078 null "2022-04-29 19:00:00" 925.4176 1016.2644 0.0000 293.9724 289.0599 47.2833 -0.1715 -3.85 0.0000 468.0000 -0.1654 -4.13 -0.3529 -4.51 -0.5227 -4.87 -0.6281 -5.13 -0.6281 -5.13 -0.6281 -5.13 null null
1078 风电1078 null "2022-04-29 19:15:00" 925.4100 1016.2760 0.0000 293.8500 289.0320 46.3740 -0.1640 -3.85 0.0000 459.0000 -0.1580 -4.13 -0.3500 -4.51 -0.5240 -4.87 -0.6320 -5.13 -0.6320 -5.13 -0.6320 -5.13 null null
1078 风电1078 null "2022-04-29 19:30:00" 925.4024 1016.2876 0.0000 293.7276 289.0041 45.4647 -0.1565 -3.85 0.0000 450.0000 -0.1506 -4.13 -0.3471 -4.51 -0.5253 -4.87 -0.6359 -5.13 -0.6359 -5.13 -0.6359 -5.13 null null
1078 风电1078 null "2022-04-29 19:45:00" 925.3947 1016.2993 0.0000 293.6053 288.9762 44.5554 -0.1489 -3.85 0.0000 441.0000 -0.1432 -4.13 -0.3441 -4.51 -0.5266 -4.87 -0.6398 -5.13 -0.6398 -5.13 -0.6398 -5.13 null null
1078 风电1078 null "2022-04-29 20:00:00" 925.3871 1016.3109 0.0000 293.4829 288.9484 43.6461 -0.1414 -3.85 0.0000 432.0000 -0.1358 -4.13 -0.3412 -4.51 -0.5279 -4.87 -0.6436 -5.13 -0.6436 -5.13 -0.6436 -5.13 null null
