PlantID PlantName PlantType Datetime Perssure SeaPerssure PrecipitationHour GroundTemp Temp2 Humidity2 InstantSpeed10 InstantDirection10 PrecipitationDay Groundradiation Speed10 Direction10 Speed30 Direction30 Speed50 Direction50 Speed70 Direction70 Speed90 Direction90 Speed100 Direction100 HubSpeed HubDireciton
1078 风电1078 0 "2022-08-08 05:00:00" 988.5700 1005.8100 0.0000 296.6000 297.4600 0.0000 0.2900 -1.03 0.0000 0.0000 0.3100 -1.01 0.0900 -1.03 -0.1300 -1.06 -0.3300 -1.08 -0.5100 -1.10 -0.6000 -1.11 null null
1078 风电1078 0 "2022-08-08 05:15:00" 988.6900 1005.9100 0.0000 297.4900 297.4200 0.0000 -0.1300 -0.93 0.0000 0.0000 -0.1200 -0.93 -0.3000 -1.00 -0.4600 -1.07 -0.6100 -1.13 -0.7600 -1.19 -0.8300 -1.22 null null
1078 风电1078 0 "2022-08-08 05:30:00" 988.8000 1006.0100 0.0000 297.7100 297.3800 0.0000 -0.6100 -1.45 0.0000 0.0000 -0.4300 -1.27 -0.5800 -1.34 -0.7100 -1.40 -0.8400 -1.46 -0.9600 -1.51 -1.0100 -1.54 null null
1078 风电1078 0 "2022-08-08 05:45:00" 988.6100 1005.8200 0.0000 297.5800 297.3600 0.0000 -0.8200 -1.56 0.0000 0.0000 -0.6100 -1.36 -0.7600 -1.45 -0.9100 -1.54 -1.0400 -1.63 -1.1700 -1.71 -1.2300 -1.75 null null
1078 风电1078 0 "2022-08-08 06:00:00" 988.6300 1005.8400 0.0000 297.4600 297.4300 99.5900 -0.7100 -1.56 0.0000 0.0000 -0.5500 -1.31 -0.7500 -1.43 -0.9400 -1.54 -1.1200 -1.65 -1.2900 -1.74 -1.3700 -1.79 null null
1078 风电1078 0 "2022-08-08 06:15:00" 989.0600 1006.2900 0.0000 297.1900 297.4000 99.7100 -0.3400 -1.49 0.0000 0.0000 -0.2900 -1.28 -0.5400 -1.39 -0.7800 -1.49 -1.0100 -1.59 -1.2200 -1.68 -1.3200 -1.72 null null
1078 风电1078 0 "2022-08-08 06:30:00" 989.0600 1006.2800 0.0000 297.4600 297.4400 100.0800 -0.0600 -1.10 0.0000 2.8300 -0.1000 -1.19 -0.4000 -1.28 -0.6900 -1.36 -0.9600 -1.44 -1.2100 -1.51 -1.3300 -1.55 null null
1078 风电1078 0 "2022-08-08 06:45:00" 989.1700 1006.3800 0.0000 298.0200 297.5400 99.1900 0.0900 -1.36 0.0000 10.6300 0.0500 -1.11 -0.2900 -1.15 -0.6000 -1.19 -0.8900 -1.23 -1.1700 -1.26 -1.3000 -1.28 null null
1078 风电1078 null "2022-08-08 07:00:00" 989.3750 1006.5750 0.0000 298.4750 297.6100 98.6400 0.1850 -1.36 0.0000 22.8150 0.1450 -1.11 -0.1900 -1.15 -0.5000 -1.19 -0.7900 -1.23 -1.0700 -1.26 -1.2000 -1.28 null null
1078 风电1078 0 "2022-08-08 07:15:00" 989.5800 1006.7700 0.0000 298.9300 297.6800 98.0900 0.2800 -1.26 0.0000 35.0000 0.2400 -1.20 -0.0900 -1.13 -0.4000 -1.08 -0.6900 -1.02 -0.9700 -0.97 -1.1000 -0.95 null null
1078 风电1078 0 "2022-08-08 07:30:00" 989.7600 1006.9300 0.0000 299.4200 297.7400 97.8100 0.2000 -1.39 0.0000 52.6000 0.1800 -1.32 -0.1500 -1.24 -0.4600 -1.17 -0.7500 -1.10 -1.0300 -1.03 -1.1600 -1.00 null null
1078 风电1078 0 "2022-08-08 07:45:00" 989.9500 1007.1100 0.0000 300.0700 297.8200 97.5900 0.2100 -1.39 0.0000 76.7500 0.1900 -1.31 -0.1500 -1.22 -0.4700 -1.14 -0.7600 -1.06 -1.0500 -0.98 -1.1800 -0.95 null null
1078 风电1078 0 "2022-08-08 08:00:00" 990.2900 1007.4300 0.0000 301.0700 297.9300 97.3500 0.3200 -1.19 0.0000 114.1400 0.2900 -1.10 -0.0600 -1.00 -0.3900 -0.90 -0.7000 -0.81 -1.0000 -0.72 -1.1400 -0.68 null null
